140400.0000000000000,0.00000000000000000,0.
-116.9065567700999964,33.1785118147999967,0.
-116.7231287511999938,33.0197008473000011,0.
-116.7571056017000046,33.0315374170999974,0.
-116.8023052317000037,33.0323455070000023,0.
-116.8507282457210437,33.0144015641738235,0.
-116.8407170104430008,33.0311806090778006,0.
-116.8462412286559982,33.0523767760841025,0.
-116.8608121900000043,33.0514143899999979,0.
-116.8664142513210038,33.0649984443929981,0.
-116.8509921772899958,33.0630097906145011,0.
-116.8653777875429967,33.0795722904893026,0.
-116.8852967676839967,33.0802580664466035,0.
-116.8909083399999957,33.0705778499999994,0.
-116.8911730399999982,33.0565488900000020,0.
-116.9070993299999941,33.0498090899999966,0.
-116.9357923400000061,33.0464561599999982,0.
-116.9522796300000067,33.0364890700000018,0.
-116.9682644199999970,33.0305074899999980,0.
-116.9735248199999944,33.0200274299999990,0.
-116.9920445500000028,32.9960863700000004,0.
-117.0056322899999941,32.9910868999999991,0.
-116.9970604500000064,32.9785008799999986,0.
-117.0294567247640032,33.0315830589214983,0.
-117.0433480786455078,33.0370403970514275,0.
-117.0593457899999947,33.0409936699999989,0.
-117.0853769194429930,33.0395364227748018,0.
-117.1500348902579987,33.0360478538804969,0.
-117.1714448906510029,33.0352526968671967,0.
-117.1734592322330002,33.0444221607261994,0.
-117.1661264499999930,33.0555126400000034,0.
-117.1647484700000064,33.0471907499999986,0.
-117.1487259983850038,33.0522939009045018,0.
-117.1316129115759992,33.0571713657085979,0.
-117.1237985560280066,33.0703506038038029,0.
-117.1211126799070001,33.0774904709660973,0.
-117.0418628451990060,33.0771496673013985,0.
-117.0264214200000055,33.0886881200000005,0.
-116.9908962689469973,33.0900224237516980,0.
-116.9951045335010065,33.1017142900548009,0.
-117.0140870517760021,33.1013402868600011,0.
-117.0036262431490002,33.1196715379686992,0.
-117.0204090953999980,33.1232047262000009,0.
-117.0187232300000062,33.1434876699999990,0.
-117.0156286299999948,33.1414336799999987,0.
-117.0149716500000068,33.1407799799999978,0.
-117.0150697199999996,33.1424370800000005,0.
-117.0149901799999981,33.1449535799999992,0.
-117.0144023600000054,33.1455582500000006,0.
-117.0143049600000040,33.1446841799999987,0.
-117.0136777400000057,33.1442275400000028,0.
-117.0127709900000070,33.1434353599999980,0.
-117.0130107899999956,33.1416802800000028,0.
-117.0122207099999940,33.1411277400000017,0.
-117.0112617399999948,33.1411981500000010,0.
-117.0057874672999958,33.1388265552999997,0.
-116.9959788416000066,33.1438815723000033,0.
-116.9956220243000047,33.1495912918000002,0.
-116.9952616900000066,33.1503108699999984,0.
-116.9949488000000031,33.1515575100000035,0.
-116.9941711200000043,33.1529108499999978,0.
-116.9944380000000024,33.1544492700000006,0.
-116.9930435100000068,33.1550644200000022,0.
-116.9866308499999974,33.1566362699999999,0.
-116.9584666500000054,33.1517168499999997,0.
-116.9648001000000050,33.1630911800000021,0.
-116.9348447699999980,33.1651724900000033,0.
-116.9147248499999989,33.1678515999999988,0.
-116.9023066400000062,33.1546446500000016,0.
-116.9030732500000056,33.1724524199999991,0.
-116.9066676543028507,33.1785525499858380,0.
