-116.760840466,33.1544048956
-116.760469008,33.1540654748
-116.760097552,33.1537260527
-116.75955515,33.15353468
-116.75899041,33.1535222335
-116.758455361,33.1536208519
-116.757935156,33.1537750017
-116.757429795,33.1539846831
-116.756894741,33.1540832941
-116.756389376,33.1542929707
-116.755913696,33.1546137132
-116.755519739,33.1549776624
-116.755125778,33.1553416099
-116.754731814,33.1557055559
-116.754501302,33.1561559192
-116.754568011,33.156668051
-116.754552993,33.1571369731
-116.754537974,33.1576058949
-116.75445607,33.1580871412
-116.754441051,33.1585560623
-116.754574648,33.1590558676
-116.754641361,33.1595679971
-116.754693229,33.1600245925
-116.754811986,33.1604688626
-116.754730081,33.160950107
-116.75441782,33.1613572577
-116.754105556,33.1617644073
-116.753793288,33.1621715558
-116.75355542,33.1623319201
-116.753481017,33.1625787032
-116.753399102,33.1630599452
-116.753384075,33.1635288627
-116.753220423,33.1639668942
-116.753056768,33.1644049251
-116.752826221,33.1648552792
-116.752662562,33.165293309
-116.752350273,33.1657004514
-116.751956245,33.1660643823
-116.751792579,33.16650241
-116.751628912,33.1669404373
-116.751234873,33.167304365
-116.750922569,33.1677115023
-116.750692,33.1681618499
-116.750312794,33.1685813073
-116.749918742,33.1689452296
-116.749688163,33.1693955744
-116.749308946,33.1698150277
-116.74890004,33.1701234122
-116.748491132,33.170431795
-116.747955955,33.1705303619
-116.747420777,33.1706289262
-116.746885598,33.1707274881
-116.746320736,33.1707149794
-116.745785555,33.1708135361
-116.745257911,33.1706776346
-116.744767487,33.1704183434
-116.744329124,33.1700911971
-116.74377181,33.16984422
-116.743281396,33.1695849221
-116.742962,33.1691775996
-116.742709504,33.1687579583
-116.742338055,33.1684184859
-116.742018669,33.1680111601
-116.741833077,33.1675791989
-116.741714383,33.16713492
-116.741595689,33.1666906406
-116.741476998,33.1662463609
-116.741358307,33.1658020808
-116.741239618,33.1653578002
-116.740987143,33.1649381527
-116.740734671,33.1645185045
-116.740415309,33.1641111718
-116.74009595,33.163703838
-116.739724536,33.1633643546
-116.739472076,33.1629447026
-116.739397904,33.1626670249
-116.738997109,33.1616920151
-116.73894533,33.1612354138
-116.738893551,33.1607788122
-116.738841773,33.1603222102
-116.738789996,33.1598656079
-116.73867133,33.1594213208
-116.738686444,33.1589524023
-116.738768445,33.158471168
-116.739051109,33.1579529862
-116.739133107,33.1574717509
-116.739215104,33.1569905152
-116.739163327,33.1565339108
-116.739044664,33.1560896219
-116.73912666,33.1556083853
-116.739074884,33.1551517799
-116.739023109,33.1546951742
-116.73890445,33.1542508839
-116.738919561,33.1537819618
-116.738800903,33.1533376707
-116.738749131,33.1528810637
-116.738630476,33.1524367719
-116.738511822,33.1519924797
-116.73839317,33.1515481871
-116.738274519,33.151103894
-116.738088987,33.1506719159
-116.737970339,33.1502276219
-116.737851692,33.1497833276
-116.737733047,33.1493390328
-116.737614403,33.1488947376
-116.73748093,33.148394905
-116.737362289,33.147950609
-116.73717677,33.1475186273
-116.736924373,33.1470989598
-116.736738859,33.1466669769
-116.736300662,33.1463397883
-116.736115152,33.1459078039
-116.735929644,33.1454758189
-116.735744139,33.1450438334
-116.735558635,33.1446118472
-116.735440011,33.1441675467
-116.735588893,33.1436739901
-116.735968057,33.1432545659
-116.736347217,33.1428351402
-116.736659498,33.1424280276
-116.737053479,33.1420641366
-116.737365753,33.1416570216
-116.737678025,33.1412499055
-116.737841716,33.1408118815
-116.737923704,33.1403306347
-116.737805072,33.1398863338
-116.737686442,33.1394420324
-116.737500941,33.1390100458
-116.73724857,33.1385903737
-116.737063074,33.1381583859
-116.736877579,33.1377263974
-116.736506302,33.1373868904
-116.736387683,33.1369425861
-116.736001584,33.1365475389
-116.735563446,33.1362203426
-116.735006399,33.1359733104
-116.734479006,33.1358373522
-116.73433044,33.1358064406
-116.733884745,33.1357137047
-116.733320136,33.1357011312
-116.732770351,33.1357440936
-116.732138872,33.1357438267
-116.73160391,33.1358423222
-116.731068947,33.1359408152
-116.730533982,33.1360393056
-116.729999017,33.1361377936
-116.72946405,33.136236279
-116.728914259,33.1362792228
-116.728364468,33.136322164
-116.727814677,33.1363651025
-116.727250064,33.1363524991
-116.726707861,33.1361609658
-116.726165662,33.1359694299
-116.725623464,33.1357778914
-116.72508127,33.1355863503
-116.72459113,33.1353269591
-116.724034123,33.1350798731
-116.723529172,33.1347649374
-116.72327689,33.1343452318
-116.723158349,33.1339009117
-116.722972941,33.133468898
-116.722854404,33.133024577
-116.722735868,33.1325802556
-116.722617334,33.1321359338
-116.722431932,33.1317039181
-116.722313401,33.1312595953
-116.722061136,33.1308398849
-116.721942608,33.1303955612
-116.721951268,33.130128528
-116.721600121,33.1297690969
-116.721396787,33.1295609634
-116.721468115,33.1291427404
-116.721349593,33.1286984149
-116.721030476,33.1282910065
-116.720845092,33.1278589857
-116.720726575,33.1274146588
-116.72060806,33.1269703315
-116.720690138,33.1264890872
-116.720772216,33.1260078425
-116.720935969,33.1255698327
-116.721166584,33.1251195166
-116.721560551,33.1247556696
-116.721858022,33.1242930453
-116.722266795,33.1239847365
-116.722564259,33.1235221099
-116.722876535,33.1231150231
-116.723107132,33.1226647014
-116.72312233,33.1221957593
-116.723070669,33.121739124
-116.72281843,33.1213194092
-116.722380431,33.120992155
-116.721823532,33.120745053
-116.721452399,33.1204054885
-116.720962366,33.1201460759
-116.72059124,33.1198065084
-116.720472737,33.1193621759
-116.720354235,33.118917843
-116.719983117,33.1185782728
-116.7194931,33.1183188532
-116.718965852,33.11818282
-116.718430992,33.1182812564
-116.718022233,33.1185895542
-116.717516991,33.1187990703
-116.717353232,33.1192370796
-116.717040944,33.1196441536
-116.716506072,33.1197425809
-116.716015629,33.120007632
-116.715606851,33.1203159204
-116.715101592,33.1205254252
-116.714789286,33.1209324923
-116.714625508,33.1213704963
-116.714394867,33.1218208018
-116.713986073,33.1221290835
-116.713480798,33.1223385807
-116.713071998,33.1226468589
-116.712566717,33.1228563518
-116.712061434,33.1230658425
-116.711570955,33.1233308732
-116.71116222,33.1235517305
-116.711080472,33.1235959017
-116.710671657,33.1239041708
-116.710136749,33.1240025677
-116.709557421,33.1239343342
-116.709067405,33.123674872
-116.708748371,33.1232674263
-116.708629929,33.1228230838
-116.708712076,33.1223418451
-116.708942752,33.1218915514
-116.708961377,33.1218298591
-116.708916962,33.1216632305
-116.708793587,33.1212003728
-116.70876336,33.1210869726
-116.708824789,33.1209227242
-116.708906933,33.1204414841
-116.709137601,33.1199911887
-116.709152882,33.1195222466
-116.709316687,33.1190842492
-116.709265108,33.1186276055
-116.709213529,33.1181709615
-116.709095092,33.1177266161
-116.708776083,33.1173191668
-116.708338164,33.1169918569
-116.708019161,33.116584405
-116.70758125,33.1162570918
-116.707143342,33.1159297768
-116.706653384,33.1156703011
-116.706148626,33.1153552796
-116.705658675,33.1150957995
-116.705131472,33.1149597018
-116.704552215,33.114891442
-116.704230037,33.1148082683
-116.704025015,33.1147553391
-116.703490161,33.1148537063
-116.702955305,33.1149520709
-116.702420448,33.115050433
-116.701855991,33.1150377038
-116.701313997,33.1148460441
-116.700719946,33.1147222205
-116.700192754,33.1145861
-116.699598707,33.1144622704
-116.698982194,33.1145173653
-116.698432539,33.114560164
-116.697838495,33.1144363254
-116.697274043,33.1144235736
-116.696724387,33.1144663641
-116.696174731,33.114509152
-116.695610279,33.1144963921
-116.695031034,33.1144280841
-116.69448906,33.1142363919
-116.693999154,33.1139768614
-116.69350925,33.1137173287
-116.69301935,33.1134577938
-116.692648376,33.1131181323
-116.69253004,33.1126737664
-116.692411705,33.1122294001
-116.692360228,33.1117727441
-116.692241896,33.111328377
-116.692123565,33.1108840095
-116.692072091,33.1104273525
-116.692235971,33.1099893736
-116.692117642,33.1095450052
-116.691999315,33.1091006364
-116.691880989,33.1086562671
-116.691695811,33.1082241865
-116.691510635,33.1077921052
-116.691392313,33.1073477346
-116.691273993,33.1069033636
-116.691155674,33.1064589921
-116.691037357,33.1060146203
-116.690947387,33.1056767122
-116.690650404,33.105614773
-116.690636847,33.1055638553
-116.690518534,33.1051194823
-116.690400222,33.1046751089
-116.690081362,33.1042675995
-116.689762504,33.103860089
-116.689376801,33.1034648651
-116.689057951,33.1030573521
-116.688568131,33.102797794
-116.688197226,33.1024581126
-116.687796751,33.1020073353
-116.687306942,33.1017477714
-116.686802351,33.1014326579
-116.686312549,33.1011730895
-116.686127419,33.100740995
-116.685875444,33.1003211856
-116.685437714,33.0999937796
-116.685283181,33.0998522411
-116.685066836,33.0996540866
-116.684629114,33.0993266773
-116.684191395,33.0989992661
-116.683872589,33.0985917359
-116.683553787,33.0981842046
-116.683116079,33.0978567887
-116.68261153,33.0975416549
-116.682121766,33.097282067
-116.681736133,33.0968868134
-116.681617883,33.0964424254
-116.681499634,33.095998037
-116.681381386,33.0955536482
-116.681062609,33.0951461081
-116.680558085,33.0948309639
-116.680068345,33.0945713663
-116.679697515,33.0942316531
-116.67957928,33.0937872612
-116.679461046,33.0933428689
-116.679405524,33.0932132358
-116.679275972,33.0929107582
-116.679157742,33.0924663651
-116.678972672,33.0920342533
-116.678720762,33.0916144227
-116.678164207,33.0913670972
-116.677674496,33.091107488
-116.677257065,33.0909597224
-116.677288228,33.0912367233
-116.677406446,33.0916811192
-116.677524665,33.0921255147
-116.677642886,33.0925699098
-116.677694265,33.0930265856
-116.677530339,33.0934645547
-116.677136326,33.0938282671
-116.67682393,33.0942352468
-116.676333512,33.0945001379
-116.67579876,33.0945983785
-116.675264007,33.0946966166
-116.674729253,33.0947948522
-116.674179721,33.0948375357
-116.673630189,33.0948802165
-116.673514372,33.0948665325
-116.673110206,33.0950339942
-116.672575447,33.0951322196
-116.672048434,33.0949959654
-116.671558721,33.0947363313
-116.671296074,33.0944956818
-116.671187926,33.0943965906
-116.670988122,33.0939089171
-116.670869937,33.0934645161
-116.670618066,33.0930446685
-116.670061526,33.0927973042
-116.669504989,33.092549937
-116.669000528,33.0922347406
-116.66845877,33.0920429187
-116.667931785,33.0919066449
-116.667404802,33.0917703686
-116.666967196,33.0914428877
-116.666715353,33.0910230303
-116.666597196,33.0905786229
-116.666746407,33.0900851165
-116.666761934,33.0896161591
-116.666576938,33.0891840254
-116.666258263,33.0887764402
-116.666073272,33.0883443051
-116.665821443,33.0879244438
-116.665703296,33.0874800333
-116.665451471,33.0870601706
-116.665333327,33.0866157592
-116.665215185,33.0861713475
-116.665097044,33.0857269352
-116.665045742,33.0852702488
-116.66520972,33.0848322921
-116.665522138,33.0844253385
-116.665637544,33.0842002225
-116.665752949,33.0839751063
-116.666161733,33.0836669793
-116.666474142,33.0832600223
-116.666704944,33.0828097875
-116.666868908,33.0823718268
-116.66703287,33.0819338656
-116.667263665,33.0814836288
-116.667754033,33.0812187714
-116.668244397,33.0809539118
-116.66870522,33.080577947
-116.669017604,33.0801709811
-116.669248382,33.0797207391
-116.669397556,33.0792272212
-116.669561498,33.0787892543
-116.669725438,33.0783512869
-116.669607283,33.0779068741
-116.669355468,33.0774870139
-116.668917934,33.0771595335
-116.668480403,33.0768320513
-116.668028789,33.0767152427
-116.66802457,33.0766993707
-116.667723494,33.0766214973
-116.667167079,33.0763741127
-116.666625434,33.0761822776
-116.666121089,33.0758670607
-116.66580247,33.075459466
-116.665312898,33.0751997976
-116.664786031,33.0750635058
-116.664221866,33.0750505902
-116.663657702,33.0750376718
-116.663130839,33.0749013723
-116.662507621,33.0746662373
-116.662018065,33.0744065545
-116.661461683,33.0741591414
-116.660972133,33.0738994538
-116.660430521,33.0737075886
-116.659993044,33.0733800722
-116.659503504,33.0731203781
-116.6589619,33.0729285057
-116.658457606,33.0726132534
-116.658086972,33.072273459
-116.657716341,33.0719336631
-116.657397782,33.0715260426
-116.65741336,33.0710570734
-116.657495766,33.0705758342
-116.657377691,33.0701314035
-116.657259618,33.0696869725
-116.657208372,33.0692302715
-116.657439185,33.0687800459
-116.657603172,33.0683420893
-116.657833981,33.0678918622
-116.658024886,33.0676431744
-116.658198434,33.0674170942
-116.658362414,33.0669791356
-116.658852721,33.0667143106
-116.659357786,33.0665050373
-116.659670162,33.0660980884
-116.660064117,33.065734421
-116.660228082,33.0652964586
-116.660377285,33.0648029417
-116.660459666,33.0643216958
-116.660690447,33.0638714603
-116.661002805,33.0634645061
-116.66138198,33.0630452787
-116.661545933,33.0626073127
-116.661776703,33.0621570738
-116.662089049,33.0617501155
-116.662497732,33.0614419914
-116.66297323,33.0611215925
-116.66313717,33.0606836229
-116.663152713,33.0602146452
-116.663168255,33.0597456672
-116.663250613,33.0592644157
-116.663256719,33.0590801741
-116.663266155,33.058795437
-116.663430088,33.0583574654
-116.663512443,33.0578762126
-116.663594798,33.0573949595
-116.663610337,33.0569259794
-116.66401899,33.0566178475
-116.664412877,33.05625416
-116.664428411,33.055785179
-116.664740719,33.0553782096
-116.665245695,33.0551689067
-116.665780193,33.0550707096
-116.66631469,33.05497251
-116.666849185,33.0548743079
-116.667398443,33.0548316571
-116.667977228,33.0549001112
-116.66851873,33.0550919461
-116.66904547,33.0552282248
-116.669586977,33.0554200545
-116.670128487,33.0556118817
-116.670655234,33.0557481529
-116.671196748,33.0559399748
-116.671679078,33.055997004
-116.671775544,33.0560084096
-116.672406386,33.0560090097
-116.672985184,33.0560774383
-116.673519678,33.0559792051
-116.674054172,33.0558809694
-116.674640706,33.0557148985
-116.67513089,33.0554499992
-116.67514636,33.0549810162
-116.67502821,33.0545365933
-116.674910061,33.0540921701
-116.674791913,33.0536477464
-116.674673767,33.0532033223
-116.674303154,33.0528635704
-116.673932544,33.0525238172
-116.673680787,33.0521039505
-116.673191334,33.0518443066
-116.672872776,33.0514367169
-116.672502179,33.0510969583
-116.672317242,33.0506648088
-116.6720655,33.0502449373
-116.671628105,33.0499174538
-116.671257521,33.0495776904
-116.670820133,33.0492502035
-116.670330707,33.0489905463
-116.669960133,33.0486507782
-116.66945595,33.048335563
-116.668951771,33.0480203453
-116.668827901,33.0478618328
-116.668787713,33.0477106018
-116.668664688,33.0472476494
-116.668541665,33.0467846965
-116.668418643,33.0463217432
-116.668295623,33.0458587895
-116.668172604,33.0453958352
-116.668049586,33.0449328805
-116.667969098,33.0446299757
-116.667902885,33.044600524
-116.667413498,33.0443408525
-116.666924113,33.0440811787
-116.666434732,33.0438215028
-116.665945354,33.0435618247
-116.66545598,33.0433021443
-116.664966608,33.0430424618
-116.66447724,33.0427827771
-116.664039918,33.0424552608
-116.663550557,33.0421955719
-116.663113242,33.0418680519
-116.662586601,33.0417317431
-116.662037432,33.0417743716
-116.661503019,33.0418725532
-116.660968605,33.0419707322
-116.660434189,33.0420689088
-116.659899772,33.0421670828
-116.659298552,33.0422775256
-116.658889955,33.0425856473
-116.658481355,33.0428937673
-116.657961685,33.0430474882
-116.657456767,33.0432567627
-116.656937092,33.0434104788
-116.656402662,33.0435086363
-116.65586823,33.0436067912
-116.655289539,33.0435382746
-116.654748148,33.0433463737
-116.654258811,33.0430866453
-116.653769478,33.0428269148
-116.653228095,33.0426350064
-116.652724018,33.0423197145
-116.652197391,33.0421833579
-116.651708071,33.0419236182
-116.651218753,33.0416638762
-116.650692134,33.0415275126
-116.650202822,33.0412677661
-116.649661459,33.0410758404
-116.649134846,33.0409394694
-116.648585675,33.0409820334
-116.648065998,33.0411357096
-116.647686858,33.0415549067
-116.647716352,33.0416660217
-116.647181922,33.0417641363
-116.646647491,33.0418622484
-116.64606882,33.041793685
-116.645512718,33.041546182
-116.645261147,33.0411262457
-116.645143186,33.0406817827
-116.645025225,33.0402373193
-116.644907266,33.0397928554
-116.644774564,33.039292833
-116.644790211,33.0388238427
-116.644803953,33.0387436338
-116.64487266,33.0383425892
-116.644955107,33.0378613352
-116.645119099,33.037423376
-116.645067943,33.0369666474
-116.645016789,33.0365099184
-116.645521697,33.0363006966
-116.646011857,33.0360359145
-116.646531505,33.0358822463
-116.646843826,33.0354753136
-116.647156143,33.0350683798
-116.647535256,33.0346491804
-116.647699226,33.0342112154
-116.647929991,33.0337609851
-116.647945619,33.0332919904
-116.647827654,33.0328475248
-116.647761741,33.0323352359
-116.647643778,33.0318907696
-116.647459022,33.0314585673
-116.647207473,33.0310386289
-116.647089515,33.0305941611
-116.646971559,33.0301496929
-116.646853604,33.0297052242
-116.646735651,33.0292607551
-116.64641732,33.0288530777
-116.646187416,33.0285586433
-116.646098992,33.0284453991
-116.645780667,33.0280377194
-116.645647979,33.0275376891
-116.645530036,33.0270932174
-116.645278511,33.0266732719
-116.64509378,33.0262410624
-116.644975841,33.0257965892
-116.644857904,33.0253521155
-116.644739968,33.0249076414
-116.644607292,33.0244076076
-116.644489359,33.0239631326
-116.644371427,33.0235186572
-116.644387074,33.0230496557
-116.644877156,33.0227848731
-116.645478249,33.0226745029
-116.645953582,33.0223541561
-116.646036006,33.0218728897
-116.646063481,33.0217124675
-116.64611843,33.0213916229
-116.64628238,33.0209536511
-116.646594644,33.0205467098
-116.646677062,33.0200654416
-116.646559124,33.0196209659
-116.646426445,33.0191209301
-116.64630851,33.0186764535
-116.646190576,33.0182319764
-116.646072643,33.0177874989
-116.645954712,33.0173430209
-116.645863316,33.0169985503
-116.645992907,33.0166950715
-116.645874978,33.0162505927
-116.645690268,33.0158183773
-116.645572341,33.0153738977
-116.645454416,33.0149294176
-116.645254971,33.0144416406
-116.644817886,33.0141140367
-116.644328763,33.0138542543
-116.643839643,33.0135944697
-116.643321049,33.013223562
-116.642950759,33.0128836879
-116.642432173,33.0125127757
-116.641928331,33.0121974218
-116.641491271,33.011869804
-116.640987436,33.0115544456
-116.640550385,33.011226824
-116.640180115,33.0108869398
-116.63974307,33.0105593148
-116.639253986,33.0102995092
-116.638816948,33.0099718803
-116.638498736,33.0095641689
-116.638406408,33.0093480531
-116.638314082,33.0091319372
-116.638062652,33.0087119644
-116.637878002,33.0082797314
-116.637760131,33.0078352386
-116.637627528,33.0073351836
-116.63750966,33.0068906899
-116.637391793,33.0064461958
-116.637407477,33.0059771831
-116.637571444,33.0055392135
-116.637979933,33.0052311507
-116.638214722,33.0051042857
-116.638469926,33.0049663884
-116.638878408,33.0046583221
-116.639397863,33.0045046791
-116.639932051,33.0044065954
-116.64053301,33.0042962481
-116.641133968,33.0041858977
-116.641668152,33.0040878058
-116.642283843,33.0040330107
-116.64291427,33.0040337737
-116.643477924,33.0040467958
-116.643859117,33.0040172532
-116.644026841,33.0040042541
-116.644634709,33.0041839539
-116.645123773,33.0044437388
-116.645312363,33.0047587089
-116.645375227,33.0048636988
-116.645626683,33.005283658
-116.646115757,33.0055434382
-116.646486027,33.0058833059
-116.646923074,33.0062109075
-116.647426898,33.0065262423
-116.647915986,33.0067860143
-116.648405077,33.0070457842
-116.648908913,33.007361112
-116.649398011,33.0076208774
-116.649835079,33.007948467
-116.650338927,33.0082637881
-116.650776003,33.0085913738
-116.651265114,33.0088511307
-116.651490863,33.0089541155
-116.651902524,33.0091419101
-116.652329204,33.0094616899
-116.652339611,33.0094694893
-116.652895509,33.0097169711
-116.653436666,33.0099088906
-116.653970872,33.009810742
-116.654475586,33.0096014722
-116.655047072,33.0093799308
-116.655440766,33.0090162481
-116.655532826,33.0088730833
-116.655738188,33.0085537152
-116.655753765,33.0080847015
-116.655902888,33.0075911477
-116.656052009,33.0070975933
-116.656186382,33.006548479
-116.6563355,33.0060549235
-116.656403098,33.0055180783
-116.656604237,33.0049566919
-116.656553036,33.0044999458
-116.656368295,33.00406774
-116.656116786,33.0036478037
-116.65593205,33.0032155966
-116.655814085,33.002771119
-116.655696121,33.002326641
-116.655578158,33.0018821625
-116.655808785,33.0014318942
-116.65631344,33.0012226136
-116.656847585,33.0011244503
-116.657120221,33.0010743451
-116.657381728,33.0010262844
-116.658012131,33.001026964
-116.658561019,33.0009843521
-116.659087382,33.0011206879
-116.659613747,33.0012570213
-116.660147887,33.0011588425
-116.660682027,33.0010606612
-116.661201416,33.0009069182
-116.661513523,33.0004999237
-116.661529064,33.0000309034
-116.661477838,32.9995741561
-116.661359847,32.9991296818
-116.661310685,32.998944484
-116.661241858,32.998685207
-116.661190634,32.9982284587
-116.661584244,32.9978647486
-116.661814825,32.9974144654
-116.662208428,32.9970507527
-116.662587278,32.9966314791
-116.662899361,32.9962244782
-116.663374465,32.995904046
-116.663782804,32.9955958865
-116.6642579,32.9952754503
-116.664651481,32.994911728
-116.665208082,32.9946345715
-116.665779431,32.9944129714
-116.666298766,32.9942592036
-116.6668181,32.9941054335
-116.667337431,32.9939516609
-116.667842008,32.993742327
-116.668250318,32.9934341505
-116.668547607,32.9929715732
-116.668778133,32.9925212726
-116.668860387,32.9920399678
-116.669009399,32.9915463848
-116.669306676,32.9910838043
-116.669618703,32.9906767816
-116.669849216,32.9902264772
-116.670079727,32.989776172
-116.670554764,32.9894557068
-116.671155567,32.9893451959
-116.671689613,32.9892469614
-116.672260904,32.989025327
-116.672794947,32.9889270872
-116.673358498,32.9889399622
-116.673936806,32.9890083929
-116.674463115,32.9891446603
-116.674952184,32.9894043235
-116.675441257,32.9896639844
-116.67598233,32.989855803
-116.676508649,32.9899920608
-116.676646066,32.9900407756
-116.676775671,32.9899429314
-116.677183926,32.9896347211
-116.67757742,32.9892709511
-116.678096699,32.9891171285
-116.678601216,32.9889077455
-116.67913525,32.9888094761
-116.679639763,32.9886000884
-116.680159034,32.9884462563
-116.680693062,32.9883479795
-116.68122709,32.9882497001
-116.681775877,32.9882069759
-116.682376655,32.9880964058
-116.682554663,32.9880636437
-116.682910679,32.9879981185
-116.683444701,32.9878998288
-116.683993484,32.9878570939
-116.684527504,32.9877587991
-116.685061523,32.9876605017
-116.685566013,32.9874510875
-116.685974221,32.9871428446
-116.685922862,32.9866860993
-116.685804753,32.9862416415
-116.685278444,32.9861054258
-116.684700148,32.9860370522
-116.68464942,32.9860310543
-116.684121853,32.9859686756
-116.683499273,32.9857336233
-116.682920981,32.9856652407
-116.682365158,32.985417896
-116.681876089,32.985158263
-116.681691255,32.9847260854
-116.681573173,32.9842816219
-116.681455092,32.9838371579
-116.68153726,32.9833558377
-116.681552678,32.9828868024
-116.6814346,32.9824423375
-116.681316522,32.9819978722
-116.681198446,32.9815534064
