-105.350528 40.069763
-105.350692 40.069712
-105.350640 40.069598
-105.350497 40.069569
-105.350411 40.069577
-105.350307 40.069612
-105.350206 40.069675
-105.350154 40.069706
-105.350002 40.069793
-105.349997 40.069697
-105.350091 40.069599
-105.350110 40.069573
-105.350146 40.069496
-105.350230 40.069316
-105.350252 40.069271
-105.350324 40.069195
-105.350324 40.069089
-105.350328 40.068979
-105.350518 40.068915
-105.350720 40.068838
-105.350880 40.068762
-105.350956 40.068641
-105.350987 40.068642
-105.351178 40.068490
-105.351185 40.068467
-105.351003 40.068418
-105.350763 40.068447
-105.350522 40.068436
-105.350341 40.068422
-105.350230 40.068419
-105.350188 40.068418
-105.350001 40.068389
-105.349836 40.068291
-105.349895 40.068154
-105.349973 40.067984
-105.349853 40.067899
-105.349760 40.067894
-105.349655 40.067889
-105.349590 40.067901
-105.349575 40.067903
-105.349516 40.067914
-105.349540 40.067989
-105.349562 40.068056
-105.349502 40.068099
-105.349423 40.068153
-105.349196 40.068208
-105.349113 40.068319
-105.349107 40.068329
-105.349077 40.068387
-105.349022 40.068405
-105.349005 40.068417
-105.348955 40.068375
-105.348974 40.068340
-105.348997 40.068299
-105.348981 40.068287
-105.348975 40.068279
-105.348947 40.068202
-105.348891 40.068103
-105.348764 40.068062
-105.348720 40.067975
-105.348662 40.067883
-105.348639 40.067813
-105.348657 40.067749
-105.348640 40.067713
-105.348645 40.067623
-105.348605 40.067553
-105.348601 40.067546
-105.348677 40.067450
-105.348638 40.067335
-105.348569 40.067243
-105.348733 40.067129
-105.348845 40.066983
-105.348868 40.066908
-105.349033 40.066724
-105.349063 40.066621
-105.349068 40.066605
-105.349153 40.066465
-105.349211 40.066328
-105.349127 40.066233
-105.349043 40.066114
-105.349075 40.066037
-105.349129 40.065950
-105.349286 40.065918
-105.349300 40.065797
-105.349310 40.065726
-105.349320 40.065720
-105.349380 40.065456
-105.349373 40.065425
-105.349434 40.065334
-105.349425 40.065257
-105.349422 40.065222
-105.349420 40.065134
-105.349478 40.064992
-105.349518 40.064895
-105.349537 40.064839
-105.349546 40.064798
-105.349483 40.064755
-105.349492 40.064699
-105.349443 40.064622
-105.349567 40.064571
-105.349687 40.064522
-105.349819 40.064532
-105.349933 40.064555
-105.350013 40.064590
-105.350130 40.064591
-105.350219 40.064608
-105.350222 40.064607
-105.350263 40.064627
-105.350301 40.064548
-105.350302 40.064474
-105.350223 40.064418
-105.350016 40.064411
-105.349933 40.064369
-105.349995 40.064271
-105.349982 40.064157
-105.350027 40.064086
-105.350014 40.063974
-105.350007 40.063934
-105.349990 40.063800
-105.349998 40.063709
-105.349961 40.063591
-105.349951 40.063515
-105.350043 40.063450
-105.350050 40.063385
-105.350073 40.063300
-105.350107 40.063221
-105.350166 40.063162
-105.350262 40.063102
-105.350274 40.063017
-105.350275 40.063015
-105.350317 40.062882
-105.350330 40.062830
-105.350375 40.062757
-105.350385 40.062733
-105.350299 40.062679
-105.350259 40.062653
-105.350190 40.062632
-105.350137 40.062612
-105.350134 40.062556
-105.350090 40.062519
-105.350045 40.062477
-105.349985 40.062502
-105.349935 40.062526
-105.349855 40.062627
-105.349838 40.062643
-105.349757 40.062718
-105.349663 40.062727
-105.349616 40.062732
-105.349614 40.062788
-105.349611 40.062866
-105.349486 40.062924
-105.349373 40.062871
-105.349286 40.062905
-105.349222 40.062941
-105.349199 40.062967
-105.349147 40.062963
-105.349082 40.062929
-105.349028 40.062845
-105.349004 40.062778
-105.349002 40.062772
-105.348911 40.062726
-105.348848 40.062609
-105.348858 40.062503
-105.348917 40.062442
-105.348965 40.062348
-105.349041 40.062284
-105.349111 40.062254
-105.349126 40.062208
-105.349123 40.062131
-105.349115 40.062020
-105.349147 40.061985
-105.349169 40.061928
-105.349185 40.061872
-105.349200 40.061805
-105.349250 40.061757
-105.349228 40.061748
-105.349369 40.061457
-105.349504 40.061381
-105.349677 40.061321
-105.349883 40.061292
-105.350106 40.061293
-105.350163 40.061297
-105.350169 40.061298
-105.350251 40.061302
-105.350420 40.061368
-105.350450 40.061368
-105.350479 40.061385
-105.350479 40.061393
-105.350465 40.061415
-105.350429 40.061437
-105.350503 40.061489
-105.350640 40.061506
-105.350651 40.061507
-105.350656 40.061500
-105.350725 40.061398
-105.350907 40.061339
-105.351019 40.061295
-105.351138 40.061179
-105.351281 40.061095
-105.351499 40.061079
-105.351545 40.061072
-105.351626 40.061059
-105.351673 40.061051
-105.351763 40.060969
-105.351790 40.060944
-105.351819 40.060833
-105.351860 40.060773
-105.351902 40.060737
-105.351934 40.060712
-105.352045 40.060593
-105.352157 40.060443
-105.352194 40.060280
-105.352204 40.060233
-105.352230 40.060110
-105.352289 40.059981
-105.352310 40.059841
-105.352310 40.059798
-105.352299 40.059753
-105.352363 40.059677
-105.352439 40.059739
-105.352471 40.059775
-105.352552 40.059765
-105.352558 40.059764
-105.352626 40.059731
-105.352683 40.059703
-105.352836 40.059688
-105.353015 40.059676
-105.353093 40.059684
-105.353097 40.059673
-105.353112 40.059672
-105.353147 40.059668
-105.353184 40.059668
-105.353276 40.059670
-105.353354 40.059723
-105.353454 40.059731
-105.353518 40.059719
-105.353685 40.059826
-105.353686 40.059828
-105.353708 40.059843
-105.353716 40.059849
-105.353745 40.059841
-105.353774 40.059834
-105.353841 40.059821
-105.353905 40.059808
-105.354019 40.059830
-105.354036 40.059833
-105.354060 40.059874
-105.354129 40.059896
-105.354223 40.059857
-105.354312 40.059853
-105.354343 40.059852
-105.354352 40.059853
-105.354490 40.059889
-105.354494 40.059887
-105.354521 40.059864
-105.354644 40.059828
-105.354750 40.059868
-105.354867 40.059943
-105.355047 40.059981
-105.355180 40.060030
-105.355284 40.060115
-105.355372 40.060128
-105.355473 40.060102
-105.355582 40.060001
-105.355698 40.059952
-105.355799 40.059935
-105.355865 40.059916
-105.355925 40.059899
-105.355969 40.059832
-105.355958 40.059736
-105.356022 40.059639
-105.356039 40.059613
-105.356088 40.059517
-105.356242 40.059453
-105.356414 40.059378
-105.356568 40.059364
-105.356755 40.059368
-105.356884 40.059458
-105.356943 40.059459
-105.357056 40.059461
-105.357074 40.059446
-105.357163 40.059390
-105.357284 40.059384
-105.357376 40.059459
-105.357315 40.059550
-105.357413 40.059571
-105.357442 40.059539
-105.357518 40.059506
-105.357600 40.059468
-105.357722 40.059438
-105.357897 40.059408
-105.358001 40.059302
-105.358007 40.059234
-105.358134 40.059146
-105.358320 40.059064
-105.358525 40.059054
-105.358596 40.059011
-105.358587 40.058988
-105.358597 40.058887
-105.358598 40.058826
-105.358582 40.058777
-105.358577 40.058763
-105.358638 40.058689
-105.358647 40.058624
-105.358635 40.058560
-105.358650 40.058462
-105.358693 40.058390
-105.358714 40.058319
-105.358710 40.058279
-105.358700 40.058268
-105.358666 40.058233
-105.358553 40.058211
-105.358386 40.058220
-105.358229 40.058297
-105.358040 40.058279
-105.357866 40.058301
-105.357704 40.058286
-105.357557 40.058204
-105.357392 40.058219
-105.357189 40.058247
-105.357136 40.058179
-105.356919 40.058132
-105.356677 40.058112
-105.356427 40.058129
-105.356181 40.058065
-105.356040 40.057948
-105.355827 40.057930
-105.355644 40.057986
-105.355428 40.058039
-105.355244 40.058088
-105.355222 40.058095
-105.355030 40.058164
-105.354924 40.058177
-105.354804 40.058191
-105.354649 40.058209
-105.354631 40.058203
-105.354608 40.058173
-105.354604 40.058167
-105.354576 40.058170
-105.354553 40.058182
-105.354500 40.058191
-105.354291 40.058272
-105.354073 40.058325
-105.353861 40.058353
-105.353648 40.058420
-105.353571 40.058515
-105.353541 40.058552
-105.353508 40.058556
-105.353375 40.058574
-105.353227 40.058649
-105.353013 40.058663
-105.352975 40.058627
-105.352908 40.058563
-105.352942 40.058536
-105.353016 40.058479
-105.353225 40.058473
-105.353357 40.058422
-105.353381 40.058375
-105.353432 40.058315
-105.353294 40.058301
-105.353225 40.058268
-105.353048 40.058121
-105.353022 40.058099
-105.352963 40.058037
-105.352947 40.057985
-105.352919 40.057890
-105.352855 40.057833
-105.352844 40.057823
-105.352794 40.057781
-105.352855 40.057741
-105.352913 40.057702
-105.352961 40.057680
-105.353127 40.057603
-105.353152 40.057564
-105.353206 40.057482
-105.353004 40.057380
-105.352894 40.057359
-105.352742 40.057359
-105.352551 40.057370
-105.352417 40.057390
-105.352394 40.057394
-105.352232 40.057408
-105.352102 40.057283
-105.352123 40.057253
-105.352131 40.057243
-105.352658 40.056978
-105.352754 40.056887
-105.352909 40.056811
-105.353017 40.056708
-105.353111 40.056661
-105.353123 40.056670
-105.353132 40.056667
-105.353134 40.056670
-105.353173 40.056653
-105.353231 40.056626
-105.353268 40.056611
-105.353401 40.056573
-105.353523 40.056562
-105.353552 40.056517
-105.353546 40.056460
-105.353531 40.056379
-105.353552 40.056325
-105.353608 40.056155
-105.353635 40.056077
-105.353619 40.055972
-105.353615 40.055971
-105.353523 40.056014
-105.353422 40.056060
-105.353322 40.056073
-105.353164 40.056078
-105.353086 40.056100
-105.352991 40.056110
-105.352818 40.056070
-105.352747 40.056124
-105.352607 40.056098
-105.352507 40.056103
-105.352491 40.056192
-105.352383 40.056223
-105.352259 40.056273
-105.352100 40.056302
-105.351989 40.056322
-105.351909 40.056436
-105.351816 40.056502
-105.351633 40.056581
-105.351487 40.056662
-105.351431 40.056690
-105.351449 40.056794
-105.351537 40.056850
-105.351627 40.056860
-105.351606 40.056938
-105.351543 40.057021
-105.351520 40.057064
-105.351505 40.057092
-105.351370 40.057086
-105.351353 40.057085
-105.351206 40.057078
-105.351082 40.057077
-105.351005 40.057067
-105.350862 40.057072
-105.350728 40.057144
-105.350606 40.057131
-105.350466 40.057114
-105.350400 40.057144
-105.350308 40.057138
-105.350303 40.057088
-105.350208 40.057049
-105.350115 40.057102
-105.350002 40.057109
-105.349906 40.057051
-105.349858 40.056996
-105.349863 40.056957
-105.349827 40.056898
-105.349817 40.056820
-105.349859 40.056724
-105.349844 40.056622
-105.349880 40.056589
-105.349752 40.056547
-105.349749 40.056546
-105.349624 40.056508
-105.349558 40.056467
-105.349510 40.056437
-105.349392 40.056388
-105.349354 40.056385
-105.349364 40.056377
-105.349197 40.056407
-105.349095 40.056437
-105.348961 40.056471
-105.348945 40.056468
-105.348901 40.056410
-105.348937 40.056382
-105.348986 40.056364
-105.348956 40.056337
-105.348921 40.056323
-105.348837 40.056324
-105.348785 40.056291
-105.348748 40.056247
-105.348662 40.056213
-105.348592 40.056177
-105.348567 40.056125
-105.348618 40.056076
-105.348556 40.056045
-105.348538 40.056034
-105.348496 40.055974
-105.348446 40.055989
-105.348364 40.055983
-105.348251 40.055993
-105.348121 40.055963
-105.348066 40.055926
-105.347987 40.055933
-105.347911 40.055920
-105.347814 40.055850
-105.347793 40.055813
-105.347769 40.055809
-105.347682 40.055793
-105.347685 40.055695
-105.347804 40.055625
-105.347731 40.055559
-105.347728 40.055507
-105.347619 40.055475
-105.347595 40.055418
-105.347608 40.055336
-105.347550 40.055293
-105.347503 40.055228
-105.347355 40.055226
-105.347097 40.055180
-105.347087 40.055175
-105.346979 40.055134
-105.346967 40.055090
-105.346875 40.055087
-105.346806 40.054974
-105.346774 40.054937
-105.346640 40.054890
-105.346506 40.054897
-105.346383 40.054896
-105.346422 40.054988
-105.346356 40.055037
-105.346276 40.055042
-105.346224 40.055045
-105.346072 40.055026
-105.345971 40.054974
-105.345833 40.054989
-105.345760 40.054967
-105.345537 40.054912
-105.345485 40.054915
-105.345467 40.054953
-105.345527 40.055008
-105.345447 40.055107
-105.345431 40.055114
-105.345333 40.055134
-105.345174 40.055051
-105.345017 40.054996
-105.344953 40.054992
-105.344788 40.055006
-105.344753 40.055016
-105.344745 40.055019
-105.344655 40.055104
-105.344574 40.055150
-105.344528 40.055182
-105.344516 40.055184
-105.344517 40.055189
-105.344506 40.055193
-105.344432 40.055210
-105.344549 40.055306
-105.344604 40.055393
-105.344685 40.055455
-105.344694 40.055468
-105.344749 40.055547
-105.344838 40.055646
-105.344813 40.055730
-105.344721 40.055817
-105.344713 40.055824
-105.344603 40.055881
-105.344493 40.055978
-105.344523 40.056039
-105.344566 40.056098
-105.344570 40.056103
-105.344565 40.056192
-105.344553 40.056206
-105.344495 40.056274
-105.344349 40.056251
-105.344323 40.056128
-105.344318 40.056016
-105.344281 40.055923
-105.344250 40.055846
-105.344326 40.055831
-105.344341 40.055812
-105.344357 40.055791
-105.344360 40.055759
-105.344351 40.055704
-105.344342 40.055638
-105.344365 40.055563
-105.344291 40.055519
-105.344170 40.055458
-105.344082 40.055379
-105.343976 40.055440
-105.343901 40.055428
-105.343882 40.055344
-105.343843 40.055319
-105.343806 40.055300
-105.343693 40.055301
-105.343625 40.055332
-105.343553 40.055387
-105.343550 40.055389
-105.343496 40.055417
-105.343453 40.055375
-105.343426 40.055348
-105.343412 40.055349
-105.343393 40.055350
-105.343381 40.055351
-105.343385 40.055342
-105.343387 40.055325
-105.343314 40.055251
-105.343217 40.055186
-105.343113 40.055125
-105.343031 40.055088
-105.342916 40.055062
-105.342850 40.054946
-105.342815 40.054860
-105.342676 40.054829
-105.342662 40.054841
-105.342511 40.054790
-105.342478 40.054762
-105.342386 40.054636
-105.342349 40.054526
-105.342319 40.054396
-105.342277 40.054287
-105.342125 40.054270
-105.342236 40.054160
-105.342308 40.054064
-105.342224 40.053957
-105.342123 40.053868
-105.342121 40.053768
-105.342025 40.053704
-105.342075 40.053635
-105.341965 40.053558
-105.341927 40.053531
-105.341924 40.053531
-105.341898 40.053506
-105.341758 40.053422
-105.341697 40.053362
-105.341666 40.053331
-105.341659 40.053324
-105.341641 40.053244
-105.341789 40.053214
-105.341844 40.053112
-105.341851 40.053038
-105.341851 40.053034
-105.341843 40.052969
-105.341841 40.052962
-105.341829 40.052921
-105.341820 40.052846
-105.341876 40.052639
-105.341891 40.052617
-105.341929 40.052578
-105.341939 40.052564
-105.341932 40.052555
-105.341927 40.052548
-105.341943 40.052530
-105.342003 40.052455
-105.342124 40.052344
-105.342248 40.052266
-105.342375 40.052367
-105.342478 40.052423
-105.342532 40.052453
-105.342636 40.052431
-105.342768 40.052455
-105.342895 40.052498
-105.343005 40.052434
-105.343163 40.052358
-105.343164 40.052357
-105.343247 40.052322
-105.343314 40.052293
-105.343313 40.052281
-105.343309 40.052188
-105.343069 40.052236
-105.342904 40.052323
-105.342727 40.052287
-105.342670 40.052136
-105.342708 40.052113
-105.342809 40.052066
-105.342835 40.052062
-105.343023 40.051989
-105.343246 40.051880
-105.343424 40.051815
-105.343475 40.051797
-105.343655 40.051696
-105.343876 40.051674
-105.344086 40.051628
-105.344252 40.051505
-105.344335 40.051401
-105.344392 40.051329
-105.344492 40.051195
-105.344514 40.051019
-105.344337 40.050922
-105.344157 40.050829
-105.343975 40.050851
-105.343811 40.050934
-105.343707 40.050962
-105.343638 40.050975
-105.343619 40.050994
-105.343617 40.050992
-105.343617 40.050999
-105.343543 40.051003
-105.343455 40.050922
-105.343428 40.050788
-105.343416 40.050724
-105.343409 40.050684
-105.343472 40.050600
-105.343491 40.050575
-105.343620 40.050516
-105.343624 40.050507
-105.343628 40.050507
-105.343627 40.050496
-105.343634 40.050426
-105.343648 40.050286
-105.343759 40.050165
-105.343631 40.050099
-105.343561 40.050061
-105.343564 40.050041
-105.343566 40.050036
-105.343619 40.049991
-105.343707 40.049903
-105.343763 40.049857
-105.343871 40.049717
-105.343898 40.049689
-105.344070 40.049539
-105.344084 40.049515
-105.344149 40.049501
-105.344195 40.049395
-105.344117 40.049325
-105.344030 40.049245
-105.344002 40.049236
-105.343815 40.049165
-105.343850 40.049069
-105.343999 40.049014
-105.344137 40.048944
-105.344188 40.048903
-105.344260 40.048783
-105.344204 40.048636
-105.343996 40.048490
-105.343772 40.048401
-105.343645 40.048337
-105.343636 40.048340
-105.343612 40.048327
-105.343616 40.048320
-105.343628 40.048285
-105.343606 40.048251
-105.343647 40.048149
-105.343729 40.048099
-105.343816 40.048028
-105.343750 40.047919
-105.343765 40.047868
-105.343744 40.047781
-105.343604 40.047688
-105.343717 40.047627
-105.343852 40.047598
-105.343844 40.047536
-105.343828 40.047461
-105.343742 40.047362
-105.343796 40.047288
-105.343838 40.047211
-105.343899 40.047165
-105.343880 40.047103
-105.343865 40.047036
-105.343962 40.047042
-105.344083 40.047095
-105.344095 40.047065
-105.344130 40.047063
-105.344132 40.047056
-105.344108 40.047056
-105.344095 40.047065
-105.344015 40.046937
-105.343974 40.046763
-105.343935 40.046577
-105.343881 40.046393
-105.343890 40.046237
-105.343819 40.046121
-105.343778 40.046000
-105.343763 40.045878
-105.343759 40.045843
-105.343741 40.045665
-105.343870 40.045558
-105.344079 40.045640
-105.344087 40.045643
-105.344224 40.045619
-105.344398 40.045598
-105.344581 40.045571
-105.344627 40.045452
-105.344728 40.045342
-105.344850 40.045274
-105.344865 40.045244
-105.344899 40.045238
-105.344934 40.045260
-105.344997 40.045291
-105.345103 40.045369
-105.345111 40.045372
-105.345124 40.045376
-105.345134 40.045371
-105.345151 40.045394
-105.345154 40.045460
-105.345179 40.045543
-105.345198 40.045630
-105.345191 40.045716
-105.345230 40.045779
-105.345172 40.045809
-105.345142 40.045897
-105.345168 40.045897
-105.345188 40.045903
-105.345282 40.045905
-105.345364 40.045945
-105.345437 40.045967
-105.345482 40.045943
-105.345529 40.045955
-105.345583 40.045930
-105.345591 40.045880
-105.345597 40.045884
-105.345600 40.045889
-105.345685 40.045838
-105.345624 40.045771
-105.345601 40.045714
-105.345676 40.045706
-105.345688 40.045643
-105.345669 40.045545
-105.345733 40.045520
-105.345821 40.045516
-105.345911 40.045518
-105.345908 40.045459
-105.345932 40.045433
-105.345972 40.045425
-105.346046 40.045424
-105.346152 40.045435
-105.346213 40.045371
-105.346233 40.045457
-105.346261 40.045560
-105.346384 40.045588
-105.346380 40.045562
-105.346371 40.045497
-105.346470 40.045468
-105.346562 40.045510
-105.346632 40.045525
-105.346633 40.045525
-105.346633 40.045526
-105.346726 40.045575
-105.346748 40.045527
-105.346711 40.045408
-105.346593 40.045323
-105.346526 40.045261
-105.346541 40.045215
-105.346514 40.045087
-105.346551 40.045019
-105.346664 40.045010
-105.346773 40.044997
-105.346912 40.044998
-105.347030 40.044988
-105.347107 40.045050
-105.347180 40.045099
-105.347189 40.045109
-105.347249 40.045097
-105.347284 40.045097
-105.347275 40.045036
-105.347264 40.044997
-105.347251 40.044884
-105.347264 40.044873
-105.347244 40.044880
-105.347214 40.044890
-105.347184 40.044900
-105.347150 40.044892
-105.347182 40.044855
-105.347190 40.044850
-105.347186 40.044823
-105.347171 40.044791
-105.347120 40.044743
-105.347113 40.044665
-105.347008 40.044685
-105.346944 40.044660
-105.346906 40.044657
-105.346922 40.044617
-105.346933 40.044581
-105.346926 40.044528
-105.346891 40.044453
-105.346919 40.044333
-105.346893 40.044262
-105.346972 40.044221
-105.347085 40.044196
-105.347184 40.044202
-105.347264 40.044159
-105.347343 40.044059
-105.347399 40.043979
-105.347489 40.044014
-105.347556 40.044006
-105.347637 40.043952
-105.347651 40.043883
-105.347600 40.043838
-105.347538 40.043845
-105.347509 40.043780
-105.347455 40.043709
-105.347433 40.043648
-105.347579 40.043688
-105.347688 40.043651
-105.347768 40.043673
-105.347862 40.043726
-105.347880 40.043782
-105.347945 40.043788
-105.347996 40.043800
-105.347955 40.043907
-105.347913 40.043996
-105.347802 40.044218
-105.347806 40.044217
-105.347818 40.044229
-105.347909 40.044270
-105.347993 40.044116
-105.348143 40.044030
-105.348278 40.044129
-105.348396 40.044142
-105.348522 40.044145
-105.348602 40.044205
-105.348628 40.044148
-105.348587 40.044073
-105.348541 40.043989
-105.348445 40.043949
-105.348413 40.043842
-105.348372 40.043712
-105.348388 40.043699
-105.348413 40.043644
-105.348505 40.043594
-105.348578 40.043551
-105.348665 40.043539
-105.348766 40.043564
-105.348829 40.043507
-105.348805 40.043409
-105.348803 40.043342
-105.348933 40.043381
-105.349083 40.043494
-105.349131 40.043574
-105.349220 40.043649
-105.349226 40.043636
-105.349268 40.043657
-105.349291 40.043675
-105.349309 40.043650
-105.349364 40.043650
-105.349416 40.043607
-105.349479 40.043552
-105.349552 40.043510
-105.349613 40.043460
-105.349670 40.043417
-105.349746 40.043402
-105.349852 40.043377
-105.349953 40.043369
-105.350049 40.043342
-105.350154 40.043337
-105.350252 40.043369
-105.350371 40.043417
-105.350415 40.043411
-105.350522 40.043386
-105.350622 40.043356
-105.350712 40.043287
-105.350824 40.043253
-105.350962 40.043253
-105.351100 40.043262
-105.351189 40.043226
-105.351241 40.043093
-105.351347 40.043069
-105.351454 40.042997
-105.351530 40.042950
-105.351471 40.042847
-105.351510 40.042848
-105.351725 40.042791
-105.351868 40.042769
-105.351911 40.042847
-105.351940 40.042882
-105.351973 40.042982
-105.352028 40.043052
-105.352055 40.043118
-105.352099 40.043101
-105.352106 40.043104
-105.352125 40.043137
-105.352164 40.043148
-105.352176 40.043191
-105.352153 40.043224
-105.352162 40.043331
-105.352268 40.043323
-105.352461 40.043399
-105.352595 40.043390
-105.352715 40.043352
-105.352886 40.043310
-105.353035 40.043270
-105.353142 40.043376
-105.353265 40.043470
-105.353343 40.043528
-105.353477 40.043579
-105.353595 40.043550
-105.353613 40.043546
-105.353670 40.043547
-105.353832 40.043560
-105.353987 40.043623
-105.354072 40.043621
-105.354137 40.043626
-105.354144 40.043625
-105.354184 40.043660
-105.354305 40.043705
-105.354396 40.043671
-105.354466 40.043702
-105.354512 40.043707
-105.354604 40.043701
-105.354579 40.043648
-105.354541 40.043593
-105.354474 40.043548
-105.354418 40.043500
-105.354399 40.043486
-105.354432 40.043401
-105.354452 40.043344
-105.354385 40.043261
-105.354304 40.043216
-105.354227 40.043215
-105.354128 40.043180
-105.354179 40.043115
-105.354262 40.043077
-105.354313 40.043071
-105.354405 40.043036
-105.354449 40.042947
-105.354497 40.042921
-105.354559 40.042986
-105.354656 40.042942
-105.354692 40.042938
-105.354687 40.042898
-105.354628 40.042853
-105.354641 40.042839
-105.354666 40.042840
-105.354720 40.042853
-105.354756 40.042798
-105.354762 40.042737
-105.354766 40.042695
-105.354826 40.042713
-105.354867 40.042688
-105.354944 40.042723
-105.354965 40.042727
-105.355004 40.042739
-105.355089 40.042730
-105.355288 40.042718
-105.355381 40.042677
-105.355389 40.042665
-105.355479 40.042586
-105.355557 40.042510
-105.355655 40.042488
-105.355796 40.042407
-105.355926 40.042491
-105.356073 40.042505
-105.356231 40.042506
-105.356322 40.042398
-105.356410 40.042304
-105.356437 40.042183
-105.356395 40.042087
-105.356510 40.042059
-105.356603 40.042030
-105.356512 40.041928
-105.356355 40.041896
-105.356206 40.041854
-105.356103 40.041825
-105.356187 40.041773
-105.356189 40.041686
-105.356133 40.041627
-105.356127 40.041615
-105.356133 40.041584
-105.356209 40.041513
-105.356297 40.041436
-105.356408 40.041355
-105.356491 40.041305
-105.356495 40.041216
-105.356482 40.041159
-105.356531 40.041136
-105.356609 40.041130
-105.356646 40.041134
-105.356644 40.041118
-105.356650 40.041093
-105.356657 40.041080
-105.356669 40.041060
-105.356675 40.041063
-105.356692 40.041073
-105.356766 40.041129
-105.356845 40.041140
-105.356922 40.041178
-105.356989 40.041175
-105.357050 40.041148
-105.357120 40.041132
-105.357169 40.041092
-105.357228 40.041058
-105.357307 40.041039
-105.357380 40.041065
-105.357440 40.041099
-105.357524 40.041078
-105.357601 40.041072
-105.357663 40.041047
-105.357720 40.041047
-105.357783 40.041046
-105.357855 40.041066
-105.357918 40.041059
-105.357985 40.041061
-105.358048 40.041071
-105.358078 40.041104
-105.358150 40.041108
-105.358154 40.041108
-105.358188 40.041109
-105.358254 40.041143
-105.358295 40.041126
-105.358343 40.041115
-105.358436 40.041063
-105.358547 40.040989
-105.358635 40.040886
-105.358684 40.040821
-105.358742 40.040761
-105.358780 40.040809
-105.358937 40.040663
-105.359126 40.040493
-105.359476 40.040113
-105.359798 40.040112
-105.360155 40.040193
-105.360405 40.040192
-105.360798 40.040219
-105.361048 40.040300
-105.361478 40.040655
-105.361872 40.040819
-105.362000 40.040884
-105.362443 40.040844
-105.362729 40.040844
-105.363442 40.040704
-105.363738 40.040434
-105.364195 40.040432
-105.364250 40.040429
-105.364589 40.040085
-105.365723 40.040021
